w_viirs,w_modis,w_landsat,p_85,r_85,f1_85,p_60,r_60,f1_60,p_40,r_40,f1_40
0.05,0.5,0.35,1.0,0.12350621414913958,0.21985853321278517,0.9998310632456974,0.20207508194482382,0.3362008670058475,0.9996906669809097,0.28965361240098336,0.44916476941811834
0.05,0.5,0.4,1.0,0.12495305244468724,0.22214803039672812,0.9998319804257196,0.2031783494946736,0.3377264625289314,0.9996921904315197,0.29108764681780935,0.4508871906071504
0.05,0.5,0.45,1.0,0.12646604411363016,0.224535918813498,0.9998330359285811,0.20446300532641354,0.33949935953879706,0.999692341500934,0.29123062346353457,0.4510587103778902
0.05,0.55,0.0,1.0,0.11761856391696258,0.21048069120244403,0.9998111247521012,0.1807395520349631,0.3061374972890913,0.9996662295863631,0.2684397193389784,0.4232298134556215
0.05,0.55,0.05,1.0,0.1222791757716471,0.21791222435820648,0.9998181466874283,0.18771979991805518,0.31609206760439895,0.9996774713755846,0.27779935468451245,0.43477854278934386
0.05,0.55,0.1,1.0,0.125830118137121,0.22353304661155896,0.9998220086325813,0.19179356733133024,0.3218478066248881,0.9996803920524157,0.28033879063097517,0.43788280037798805
0.05,0.55,0.15,1.0,0.1285018608303742,0.22773885500874577,0.9998248264687206,0.19487930210325047,0.32618145321155967,0.9996828561072852,0.2825175839934444,0.44053640356715024
0.05,0.55,0.2,1.0,0.13076174542474733,0.2312808086298133,0.9998267873381544,0.19708583720295,0.32926664052194377,0.999685322544392,0.2847326550122917,0.4432249642072954
0.05,0.55,0.25,1.0,0.13270793499043976,0.23431977633591813,0.9998285634690182,0.1991280558590549,0.33211196272891796,0.9996874185985933,0.2866425669216061,0.44553570392040764
0.05,0.55,0.3,1.0,0.13447060229445507,0.23706317646749006,0.99983036651435,0.20124496380770282,0.33505113433488065,0.9996887828445248,0.2878994810161158,0.4470526640179467
0.05,0.55,0.35,1.0,0.1360049337612674,0.2394442659874028,0.9998313979219794,0.20247627014476918,0.3367559529091083,0.9996906692591528,0.2896557463807703,0.44916733539052095
0.05,0.55,0.4,1.0,0.13747951379404535,0.24172657551516608,0.9998323062088627,0.20357313575525812,0.338271692493174,0.9996921904315197,0.29108764681780935,0.4508871906071504
0.05,0.6,0.0,1.0,0.12726628653373395,0.22579631459585117,0.9997452329159072,0.21772568970226713,0.35757769047176785,0.9996086360967973,0.2943291621141765,0.45475752035569506
0.05,0.6,0.05,1.0,0.13174977806610216,0.23282492405915375,0.9997528681551607,0.22445412797049985,0.3666024764079015,0.9996207359127973,0.30372294113630155,0.46589054794767165
0.05,0.6,0.1,1.0,0.1351833515432942,0.23817007421666458,0.9997572090243538,0.22846814394974052,0.37193935688279933,0.999623855895014,0.30624317126468176,0.4688501560024176
0.05,0.6,0.15,1.0,0.13781454862059547,0.24224430736568084,0.9997604238654688,0.23153467290357826,0.37599305532693506,0.9996264940239044,0.30840702676864246,0.4713821626135059
0.05,0.6,0.2,1.0,0.1399869400437039,0.24559393643288088,0.9997626676159962,0.23372413616498225,0.37887501535044854,0.9996291565371461,0.3106220977874898,0.47396543920602
0.05,0.6,0.25,1.0,0.1419566033870527,0.24861996150468108,0.9997647101409929,0.23575355094236547,0.3815371863721918,0.9996314219604256,0.31253200969680417,0.47618583131339237
0.05,0.6,0.3,1.0,0.1437235386506419,0.2513256635781162,0.9997668077778575,0.23787472685058728,0.3843103995145698,0.9996329002916403,0.3137910577711008,0.47764602318960153
0.05,0.6,0.35,1.0,0.14526213807702815,0.25367491554541916,0.9997680083516993,0.23910603318765364,0.3859158470829939,0.9996349402721723,0.3155451891559683,0.479675733014992
0.05,0.65,0.0,0.9999841947210368,0.13501476714012564,0.2379079412948082,0.9997469192282983,0.2191767959573887,0.35953246916907916,0.999608641769519,0.29433343007375035,0.4547626152139257
0.05,0.65,0.05,0.9999846952050078,0.13942997131931167,0.24473590075419474,0.9997543392197435,0.22579853523627424,0.3683938410117592,0.9996207758644906,0.3037549508331057,0.4659282099626189
0.05,0.65,0.1,0.999985046281758,0.14270349631248294,0.2497642306636463,0.9997585774641349,0.2297634696804152,0.37365413679956555,0.9996239135279696,0.3062901188199945,0.46890518007422505
0.05,0.65,0.15,0.9999853163590444,0.1453282914504234,0.25377530924464003,0.9997617302052786,0.23280439087680962,0.37766561426830625,0.9996265121072325,0.30842196462715105,0.47139961284493737
0.05,0.65,0.2,0.9999855290576523,0.1474644052171538,0.25702606599815514,0.9997639818084441,0.23502586383501775,0.38058361798921503,0.99962916163059,0.31062636574706365,0.473970408189846
0.05,0.65,0.25,0.9999857210172347,0.14944687243922425,0.26003219212796647,0.9997659660650794,0.23701900095602293,0.38319277285092535,0.9996314295074806,0.31253841163616497,0.4761932631031343
0.05,0.65,0.3,0.9999858858731705,0.151192467904944,0.2626705643987773,0.9997680393976162,0.2391380428844578,0.3859575406064447,0.9996329077782763,0.31379745971046163,0.47765344074320704
0.05,0.7,0.0,0.9999350893819211,0.1643676591095329,0.2823268949869602,0.9997478714532302,0.22000478011472274,0.3606457593619366,0.9996086474420762,0.2943376980333242,0.4547677100385598
0.05,0.7,0.05,0.9999364893873767,0.1679911567877629,0.2876556405126659,0.9997552457426879,0.22663505531275607,0.369506486186519,0.9996208371074085,0.3038040323682054,0.4659859547941417
0.05,0.7,0.1,0.999937690821858,0.17123053810434308,0.292391587547121,0.9997594062887495,0.2305551761813712,0.374700437335479,0.9996239344810296,0.3063071906582901,0.46892518784710874
0.05,0.7,0.15,0.9999386299755747,0.17385106528270963,0.29620365000790794,0.9997625245467415,0.23358329349904397,0.3786899339725615,0.9996265172735761,0.3084262325867249,0.4714045985521687
0.05,0.7,0.2,0.9999393711576471,0.17597650915050533,0.29928304030108316,0.9997647505903855,0.2357940965583174,0.38159028472067535,0.999629166723894,0.3106306337066375,0.47397537714131277
0.05,0.7,0.25,0.9999400328619916,0.17791843075662386,0.3020868245085482,0.9997667136230272,0.23777869776017482,0.3841850570373014,0.9996314370542265,0.3125448135755258,0.4762006948203856
0.05,0.75,0.0,0.9998068169469834,0.17670846421742692,0.3003349467113746,0.9997425531103399,0.22374564668123464,0.3656562345244157,0.9996086984876921,0.2943761096694892,0.4548135619484709
0.05,0.75,0.05,0.9998104063229492,0.1800545445233543,0.3051542588684609,0.9997499606419529,0.23037592187926795,0.3744630075738261,0.9996209355871286,0.30388298962032234,0.46607883953235674
0.05,0.75,0.1,0.9998138062654192,0.18334300737503414,0.30986403144948965,0.9997541207540297,0.23427470295001365,0.37959745374452386,0.9996240051803731,0.3063648081125376,0.4689927102202288
0.05,0.75,0.15,0.9998163979574273,0.18593152485659656,0.31355296327685145,0.9997572619143944,0.23730708822726032,0.3835685423022598,0.9996265766762558,0.30847531412182466,0.4714619318478318
0.05,0.75,0.2,0.9998184355957015,0.18801855708822726,0.3165155164702523,0.9997594783352337,0.23949441750887734,0.38642091780520055,0.9996292151033048,0.3106711793225895,0.4740225805663863
0.05,0.8,0.0,0.9998094557580088,0.17915613903305108,0.30386298404931067,0.999744252791907,0.22523303059273422,0.3676401692149339,0.999608820376112,0.29446787080032777,0.4549230860526299
0.05,0.8,0.05,0.9998130032841298,0.182555568833652,0.30873863843470695,0.999751552795031,0.23185263589183283,0.37641156936892306,0.9996211031511588,0.30401743034689976,0.46623696874790355
0.05,0.8,0.1,0.9998163094267706,0.18584189770554493,0.31342550354410836,0.999755609663375,0.23570233542747884,0.38146945104966956,0.9996241255699022,0.30646297118273697,0.4691077346216475
0.05,0.8,0.15,0.9998187810762139,0.18837706569243376,0.3170233740768074,0.9997586915720797,0.23871338090685604,0.3854035672818855,0.999626690263529,0.3085692092324501,0.4715716009522878
0.05,0.85,0.0,0.9998193488055768,0.20077975621414915,0.3344055218299947,0.9997457962227202,0.22660091163616497,0.3694604590638493,0.9996088628774654,0.29449988049713194,0.45496128848280853
0.05,0.85,0.05,0.9998224339088564,0.2042688131658017,0.3392310050376807,0.9997529892870539,0.2332013111171811,0.3781871036398087,0.999621206807054,0.30410065555859056,0.4663348419251071
0.05,0.85,0.1,0.9998252215573787,0.20752740030046435,0.34371255791925404,0.9997569494454847,0.23700192911772738,0.38316979934310397,0.9996241778891325,0.3065056507784758,0.46915773984023995
0.05,0.9,0.0,0.9998195635560839,0.2010187619502868,0.33473696928347046,0.999672868191045,0.2543255770281344,0.4054907404572101,0.9996104064759102,0.29566716744059,0.45635311438800824
0.05,0.9,0.05,0.9998227504952559,0.20463372370936903,0.33973407402421185,0.9996810911588657,0.2608854308931986,0.41378575055000844,0.9996226731510984,0.30528288036055723,0.46772379520041846
0.05,0.95,0.0,0.9997432200209374,0.21601850587271237,0.35527197812803807,0.9996762948207172,0.257018659519257,0.40890664892172307,0.9996113933706587,0.2964183283255941,0.4572474430761432
0.1,0.0,0.0,1.0,0.0014809819721387598,0.002957583815964986,1.0,0.032560263589183285,0.06306704748835422,0.9998198866345288,0.20137940453428024,0.3352368501917431
0.1,0.0,0.05,1.0,0.008540187107347719,0.016935739827764962,1.0,0.0432066887462442,0.08283437829213162,0.9998239946991345,0.2060805620049167,0.34172570223426924
0.1,0.0,0.1,1.0,0.013034348538650643,0.025733280529832574,1.0,0.04828129267959574,0.09211514698727488,0.9998263055183758,0.20882272603113902,0.34548731554985956
0.1,0.0,0.15,1.0,0.016337749248839115,0.03215023600356105,1.0,0.05147799440043704,0.09791549547318922,0.9998283937656465,0.2113642959573887,0.3489585535309122
0.1,0.0,0.2,1.0,0.01914179868888282,0.037564544430438586,1.0,0.05373787899481016,0.10199477510682678,0.9998298672964913,0.2131952506145862,0.3514502312982605
0.1,0.0,0.25,1.0,0.02148704247473368,0.04207012244164646,1.0,0.055771561731767276,0.10565081264414049,0.9998312253042908,0.2149109703632887,0.35377827426431585
0.1,0.0,0.3,1.0,0.023335068970226715,0.04560592063693975,1.0,0.057344304834744605,0.10846855574392508,0.9998320705698734,0.21599289811526906,0.35524295373621767
0.1,0.0,0.35,1.0,0.02523857894018028,0.049234547857670646,1.0,0.0585862810707457,0.11068777693110943,0.9998332483226743,0.21751869366293364,0.3573041033658396
0.1,0.0,0.4,1.0,0.027007648183556405,0.05259483360484059,1.0,0.06007793294181917,0.11334625705319057,0.9998343564259963,0.21897406787762907,0.3592653149825467
0.1,0.0,0.45,1.0,0.028499300054629882,0.05541919192967095,1.0,0.06106809956296094,0.11510684297853085,0.9998344661045006,0.21911917850314122,0.35946060429962223
0.1,0.0,0.5,1.0,0.02918217358645179,0.05670944238134042,1.0,0.06281582900846763,0.11820642352884483,0.9998350411426797,0.21988314326686698,0.36048797895267154
0.1,0.0,0.55,1.0,0.030955510789401803,0.060052078805416534,1.0,0.06353924815624147,0.11948641907930246,0.9998350587481929,0.21990661704452336,0.36051952595443215
0.1,0.0,0.6,1.0,0.03121372234362196,0.06053783355924136,1.0,0.06485804766457252,0.12181538714351274,0.9998360592501158,0.2212488903305108,0.3623214235790768
0.1,0.0,0.65,1.0,0.032782197487025405,0.0634832737566378,1.0,0.06506717768369298,0.12218417588494467,0.9998360766389925,0.22127236410816717,0.3623529000637761
0.1,0.0,0.7,1.0,0.032856886779568426,0.06362330967655293,1.0,0.0651269291177274,0.12228951749755072,0.9998361240444585,0.22133638350177548,0.3624387388725332
0.1,0.0,0.75,1.0,0.034487247336793224,0.0666750555419179,1.0,0.06596558317399617,0.12376681614349774,0.9998361998361999,0.22143881453154876,0.36257606225093597
0.1,0.0,0.8,1.0,0.034850023900573616,0.06735280107394952,1.0,0.06604454042611309,0.12390578052154208,0.999836201414449,0.2214409485113357,0.362578922909744
0.1,0.0,0.85,1.0,0.03617309136847856,0.06982055733700744,1.0,0.06610642583993444,0.12401468415848321,0.9998363023591719,0.22157752321770008,0.36276198428531004
0.1,0.0,0.9,1.0,0.036774873668396615,0.07094090453461112,1.0,0.06748711076208685,0.12644107845743882,0.9998364645560974,0.22179732313575526,0.3630565127558461
0.1,0.05,0.0,1.0,0.0034527792952745153,0.0068817972634435355,1.0,0.04729326003824092,0.0903152189416631,0.9997225597214117,0.22299661977601748,0.36465405183769967
0.1,0.05,0.05,1.0,0.010654961076208686,0.021085259532813483,1.0,0.057619588227260314,0.10896089457616791,0.9997276176879438,0.22713867454247474,0.37017368139167695
0.1,0.05,0.1,1.0,0.015155524446872438,0.029858527253999286,1.0,0.06252347377765638,0.11768864466657429,0.9997308684596395,0.22988297254848403,0.37381020955579997
0.1,0.05,0.15,1.0,0.018454657197487026,0.036240508238764936,1.0,0.06550677751980333,0.12295891288891558,0.9997337935339368,0.23240960461622506,0.377143985067856
0.1,0.05,0.2,1.0,0.021211759082217972,0.04154233222163711,1.0,0.06773038445779841,0.12686795364017373,0.9997358738023243,0.23424055927342255,0.37955131707249606
0.1,0.05,0.25,1.0,0.023503653373395248,0.04592783483660049,1.0,0.06973205749795137,0.13037294154024157,0.9997377132210625,0.23588372370936903,0.3817056704893521
0.1,0.05,0.3,1.0,0.025360215788036055,0.049465964053511814,1.0,0.07130053264135482,0.1331102346520059,0.9997388845869875,0.23694217768369297,0.38309037900874626
0.1,0.05,0.35,1.0,0.027203974323955202,0.05296703479337538,1.0,0.07255317877629062,0.135290594838512,0.9997405687805838,0.2384807771100792,0.3850990108392445
0.1,0.05,0.4,1.0,0.028872746517344988,0.056125009851951096,1.0,0.07397227533460803,0.13775453432736176,0.999742121363022,0.23991694550669215,0.38696942161276554
0.1,0.05,0.45,1.0,0.030355862469270693,0.05892306449642008,1.0,0.07498804971319312,0.13951420154521704,0.9997422794934459,0.24006419011199126,0.38716094250369537
0.1,0.05,0.5,1.0,0.03107287967768369,0.060272906581341094,1.0,0.0767400471182737,0.14254145617348668,0.9997431059377963,0.24083669079486478,0.3881649885209675
0.1,0.05,0.55,1.0,0.03280353728489484,0.0635232860862019,1.0,0.07742718860966949,0.14372607156792258,0.999743128692525,0.24085803059273422,0.38819270685548707
0.1,0.05,0.6,1.0,0.033104428434853866,0.06408728396413294,1.0,0.07874385413821361,0.14599175482880586,0.9997445654088715,0.2422131077574433,0.38995087092451985
0.1,0.05,0.65,1.0,0.034602482245288176,0.06689039092617306,1.0,0.07895725211690795,0.14635844369551115,0.9997446014020502,0.24224725143403442,0.38999512158253113
0.1,0.05,0.7,1.0,0.034683573477192024,0.06704189448109871,1.0,0.07902553947009014,0.1464757535005142,0.9997446598693362,0.24230273490849494,0.39006702371423363
0.1,0.05,0.75,1.0,0.03632033597377766,0.07009480507713724,1.0,0.07984925566785031,0.14788963412947162,0.9997447677386422,0.24240516593826822,0.39019974923999107
0.1,0.05,0.8,1.0,0.03668738049713193,0.07077809798270894,1.0,0.07991540904124556,0.1480030905609447,0.9997447812158975,0.2424179698169899,0.3902163383919922
0.1,0.05,0.85,1.0,0.03801898388418465,0.07325296449188362,1.0,0.07996449057634526,0.14808725893139424,0.9997449159102104,0.2425460086042065,0.39038221110912663
0.1,0.1,0.0,1.0,0.006419011199125922,0.012756140588953723,1.0,0.07222454588910134,0.1347190682511598,0.9997229122874068,0.22328043908768097,0.36503345730094827
0.1,0.1,0.05,1.0,0.013732159928981153,0.027092284277423304,1.0,0.08191494810161158,0.15142585513832513,0.9997281589801275,0.22759107825730673,0.37077429044235233
0.1,0.1,0.1,1.0,0.01817297186561049,0.03569721917153612,1.0,0.08654781821906583,0.15930788644152682,0.9997314043845918,0.23034177820267687,0.3744166000378093
0.1,0.1,0.15,1.0,0.021469970636438133,0.042037399539138744,1.0,0.08938174337612674,0.16409627556107526,0.9997342351011281,0.23279585495766184,0.3776524206069649
0.1,0.1,0.2,1.0,0.02418439292543021,0.047226638274287885,1.0,0.09158827847582628,0.16780736891698778,0.9997362365503379,0.234562790221251,0.37997424618229897
0.1,0.1,0.25,1.0,0.026401597924064463,0.051444966526674706,1.0,0.09356647773832286,0.1711217006794756,0.999738059108317,0.23619528475826276,0.382113512393841
0.1,0.1,0.3,1.0,0.028224016662114177,0.05489857502791418,1.0,0.09511574706364381,0.17370902996999102,0.9997392203587968,0.2372473367932259,0.3834891594358871
0.1,0.1,0.35,1.0,0.030035765501229172,0.058319849673595305,1.0,0.09634918738049714,0.17576368640488324,0.9997409048674147,0.238790204179186,0.38550236333319554
0.1,0.1,0.4,1.0,0.0317066716744059,0.061464508362532214,1.0,0.09777041791860147,0.17812543738239273,0.9997424580162163,0.24023064053537285,0.3873773896227016
0.1,0.1,0.45,1.0,0.033134304151871075,0.06414326582461503,1.0,0.09878192433761268,0.17980260168033282,0.9997426134497785,0.240375751160885,0.38756603971586795
0.1,0.1,0.5,1.0,0.03384491942092324,0.06547388062782268,1.0,0.1005211178639716,0.1826791257928344,0.9997434354872956,0.24114611786397158,0.388566811085895
0.1,0.1,0.55,1.0,0.03558197896749522,0.06871880679687276,1.0,0.10120185741600655,0.1838025548803175,0.9997434604531019,0.24116959164162796,0.3885972860013995
0.1,0.1,0.6,1.0,0.035855128380223984,0.06922807523536804,1.0,0.10250785304561595,0.18595396443198797,0.9997448777612584,0.24250973094782846,0.390335217309915
0.1,0.1,0.65,1.0,0.037355316170445234,0.07202029157829559,1.0,0.1027020452062278,0.1862734283530243,0.9997449114226906,0.2425417406446326,0.39037668256928626
0.1,0.1,0.7,1.0,0.037423603523627426,0.07214719888099229,1.0,0.10274472480196667,0.18634362512215652,0.9997449697481356,0.24259722411909315,0.3904485506250859
0.1,0.1,0.75,1.0,0.03906890193936083,0.0751998291286382,1.0,0.10356203906036603,0.1876868456775561,0.9997450840783031,0.24270605708822726,0.39058950394164543
0.1,0.1,0.8,1.0,0.03944448238186288,0.07589531341101885,1.0,0.10362605845397432,0.18779197475481854,0.9997450952816258,0.24271672698716198,0.39060332156544914
0.1,0.15,0.0,1.0,0.011946018847309479,0.023609992281835322,0.9999791083441274,0.10214294250204863,0.18535298969551228,0.9997328469305033,0.2315858884184649,0.3760586319218241
0.1,0.15,0.05,1.0,0.01928477533460803,0.037839818275078776,0.9999807792107944,0.11102243239552034,0.19985594514391078,0.9997378057049862,0.23596694892105982,0.38181463468534027
0.1,0.15,0.1,1.0,0.023680773695711553,0.04626593427210472,0.999981506481978,0.11538855503960667,0.20690248928122507,0.9997407589505207,0.23865576345260858,0.3853271383854202
0.1,0.15,0.15,1.0,0.026896681234635345,0.0523843960665985,0.9999819484809647,0.1182139442775198,0.21143309701243307,0.9997433469329958,0.24106289265228079,0.3884587543694044
0.1,0.15,0.2,1.0,0.029538548210871346,0.057382112135972635,0.9999822764170004,0.12040127355913685,0.21492486143648937,0.9997451893506721,0.2428063541382136,0.390719380238935
0.1,0.15,0.25,1.0,0.0317066716744059,0.061464508362532214,0.9999825616880286,0.12237093690248566,0.21805750703960242,0.9997468641708056,0.24441324091778202,0.3927973098799495
