latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
58.2266,-102.36871,324.41,1.05,1.02,2025-08-10,0323,Terra,MODIS,98,6.1NRT,283.78,24.01,N
58.22449,-102.38597,325.5,1.05,1.02,2025-08-10,0323,Terra,MODIS,66,6.1NRT,285.98,22.8,N
58.2224,-102.40318,319.32,1.05,1.02,2025-08-10,0323,Terra,MODIS,86,6.1NRT,285.79,18.17,N
58.23967,-102.33805,325.93,1.05,1.02,2025-08-10,0323,Terra,MODIS,56,6.1NRT,282.67,25.83,N
58.23756,-102.35536,327.31,1.05,1.02,2025-08-10,0323,Terra,MODIS,66,6.1NRT,283.21,27.29,N
58.23546,-102.37263,321.18,1.05,1.02,2025-08-10,0323,Terra,MODIS,24,6.1NRT,281.46,18.79,N
58.23335,-102.38988,335.05,1.05,1.02,2025-08-10,0323,Terra,MODIS,96,6.1NRT,288.09,37.76,N
58.24854,-102.34198,314.35,1.05,1.02,2025-08-10,0323,Terra,MODIS,67,6.1NRT,279.08,14.91,N
58.24221,-102.39378,367.78,1.05,1.02,2025-08-10,0323,Terra,MODIS,100,6.1NRT,288.13,117.19,N
58.24011,-102.41099,326.95,1.05,1.02,2025-08-10,0323,Terra,MODIS,100,6.1NRT,284.58,28.16,N
58.00367,-104.29501,321.5,1,1,2025-08-10,0323,Terra,MODIS,0,6.1NRT,288.25,17.86,N
58.28902,-102.31164,343.01,1.05,1.02,2025-08-10,0323,Terra,MODIS,100,6.1NRT,284.21,53.58,N
58.28693,-102.32898,388.42,1.05,1.02,2025-08-10,0323,Terra,MODIS,100,6.1NRT,301.79,206.21,N
58.28485,-102.34624,360.83,1.05,1.02,2025-08-10,0323,Terra,MODIS,100,6.1NRT,293.29,95.8,N
58.29581,-102.33282,370.15,1.05,1.02,2025-08-10,0323,Terra,MODIS,100,6.1NRT,285.59,126.44,N
58.29373,-102.35007,407.85,1.05,1.02,2025-08-10,0323,Terra,MODIS,100,6.1NRT,292.84,327,N
58.04782,-104.25392,351.25,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,290.31,61.42,N
58.04558,-104.2702,392.64,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,298.08,211,N
58.06091,-104.22564,336.33,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,288.1,37.37,N
58.05868,-104.24192,364.22,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,293.17,97.6,N
58.37222,-102.16468,301.37,1.06,1.03,2025-08-10,0323,Terra,MODIS,40,6.1NRT,277.34,8.15,N
58.39725,-102.18124,306.28,1.06,1.03,2025-08-10,0323,Terra,MODIS,32,6.1NRT,282.28,9.38,N
58.17229,-104.09464,321.03,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,286.4,20.82,N
58.43443,-102.10506,306.46,1.06,1.03,2025-08-10,0323,Terra,MODIS,68,6.1NRT,277.03,11.77,N
58.172,-104.16438,332.04,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,289.17,32.34,N
58.16753,-104.1971,306.92,1,1,2025-08-10,0323,Terra,MODIS,70,6.1NRT,286.09,9.24,N
58.19844,-104.03756,340.69,1.01,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,289.19,47.38,N
58.18062,-104.16866,341.46,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,292.54,46.77,N
58.17839,-104.18502,347.14,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,296.09,57.91,N
58.17615,-104.20138,338.78,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,292.95,43.23,N
58.17391,-104.21773,333.22,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,291.3,34.57,N
58.187,-104.18929,382.98,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,297.87,167.18,N
58.18477,-104.20565,314.27,1,1,2025-08-10,0323,Terra,MODIS,89,6.1NRT,288.81,14.2,N
54.9325,-103.96641,312.03,1.01,1,2025-08-10,0323,Terra,MODIS,81,6.1NRT,276.3,14.3,N
54.93026,-103.98145,314.12,1.01,1,2025-08-10,0323,Terra,MODIS,84,6.1NRT,278.94,15.24,N
54.93664,-104.00045,305.08,1.01,1,2025-08-10,0323,Terra,MODIS,43,6.1NRT,280.98,8.63,N
55.22353,-104.08538,304.16,1.01,1,2025-08-10,0323,Terra,MODIS,59,6.1NRT,284.66,7.57,N
55.34239,-103.72608,314.48,1,1,2025-08-10,0323,Terra,MODIS,74,6.1NRT,273.38,15.56,N
55.35101,-103.73,346.75,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,279.81,58.21,N
55.47553,-102.91387,307.65,1,1,2025-08-10,0323,Terra,MODIS,54,6.1NRT,283.72,9.67,N
55.47343,-102.92912,300.39,1,1,2025-08-10,0323,Terra,MODIS,17,6.1NRT,280.93,5.48,N
55.48229,-102.99761,368.49,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,283.03,112.56,N
55.48018,-103.01286,336.8,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,274.27,40.02,N
55.328,-104.07539,301.29,1.01,1,2025-08-10,0323,Terra,MODIS,33,6.1NRT,283.33,6.07,N
55.5085,-102.88547,304.12,1,1,2025-08-10,0323,Terra,MODIS,59,6.1NRT,281.32,8.78,N
55.01826,-106.09911,306.1,1.08,1.04,2025-08-10,0323,Terra,MODIS,65,6.1NRT,287.11,9.43,N
55.50245,-102.99606,311.35,1,1,2025-08-10,0323,Terra,MODIS,23,6.1NRT,276.36,11.32,N
55.50035,-103.01131,320.72,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,276.58,20.05,N
55.51109,-102.99981,335.94,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,280.74,38.1,N
55.50899,-103.01507,349.76,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,284.65,62.38,N
55.50688,-103.0303,354.84,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,285.24,73.66,N
55.51763,-103.01882,323.94,1,1,2025-08-10,0323,Terra,MODIS,63,6.1NRT,280.69,21.27,N
55.36989,-104.05165,304.28,1,1,2025-08-10,0323,Terra,MODIS,38,6.1NRT,279.79,7.44,N
55.52627,-103.02259,312.05,1,1,2025-08-10,0323,Terra,MODIS,39,6.1NRT,279.92,10.25,N
55.52205,-103.05308,314.25,1,1,2025-08-10,0323,Terra,MODIS,19,6.1NRT,285.41,12,N
55.53491,-103.02636,328.04,1,1,2025-08-10,0323,Terra,MODIS,80,6.1NRT,286.96,25.06,N
55.46866,-103.49802,309.47,1,1,2025-08-10,0323,Terra,MODIS,77,6.1NRT,275.47,12.26,N
55.54585,-103.07966,330.09,1,1,2025-08-10,0323,Terra,MODIS,89,6.1NRT,285.48,27.47,N
55.41073,-104.08689,338.85,1.01,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,283.68,42.93,N
55.40848,-104.1021,319.38,1.01,1,2025-08-10,0323,Terra,MODIS,64,6.1NRT,276.98,18.16,N
55.56947,-103.04142,304.8,1,1,2025-08-10,0323,Terra,MODIS,20,6.1NRT,283.89,8.24,N
55.56736,-103.05669,313.4,1,1,2025-08-10,0323,Terra,MODIS,47,6.1NRT,284.93,13.74,N
55.4241,-104.13206,305.89,1.01,1,2025-08-10,0323,Terra,MODIS,65,6.1NRT,277.14,8.78,N
55.47242,-103.99194,304.56,1,1,2025-08-10,0323,Terra,MODIS,61,6.1NRT,277.58,9.01,N
55.72986,-102.83073,328.55,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,284.45,29.18,N
55.68777,-103.13768,302.01,1,1,2025-08-10,0323,Terra,MODIS,22,6.1NRT,276.84,7.4,N
55.72618,-102.99197,329.86,1,1,2025-08-10,0323,Terra,MODIS,33,6.1NRT,278.46,27.81,N
55.70716,-103.12997,337.73,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,279.53,41.49,N
55.74114,-102.94968,340.05,1,1,2025-08-10,0323,Terra,MODIS,88,6.1NRT,282.62,41.65,N
55.73693,-102.9804,329.81,1,1,2025-08-10,0323,Terra,MODIS,49,6.1NRT,277.6,26.71,N
55.73483,-102.99576,324.9,1,1,2025-08-10,0323,Terra,MODIS,37,6.1NRT,276.46,21.43,N
55.71791,-103.11846,330.6,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,276.54,32.6,N
55.7158,-103.13377,304.48,1,1,2025-08-10,0323,Terra,MODIS,21,6.1NRT,276.32,8.2,N
55.76475,-102.91109,346.84,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,284.9,57.88,N
55.76265,-102.92648,368.1,1,1,2025-08-10,0323,Terra,MODIS,100,6.1NRT,286.27,112.47,N
55.79852,-102.72989,312.29,1.01,1,2025-08-10,0323,Terra,MODIS,85,6.1NRT,279.14,14.21,N
55.79643,-102.74532,305.68,1.01,1,2025-08-10,0323,Terra,MODIS,65,6.1NRT,280.22,9.79,N
55.78069,-102.94071,313.7,1,1,2025-08-10,0323,Terra,MODIS,83,6.1NRT,277.33,14.62,N
58.86628,-100.35138,341,1.18,1.08,2025-08-10,0325,Terra,MODIS,100,6.1NRT,297.28,60.47,N
59.42688,-104.36596,319.22,1.01,1.01,2025-08-10,0325,Terra,MODIS,98,6.1NRT,290.02,18.24,N
59.42461,-104.38305,307.65,1.01,1,2025-08-10,0325,Terra,MODIS,72,6.1NRT,288.61,8.99,N
59.45189,-104.87749,308.01,1,1,2025-08-10,0325,Terra,MODIS,73,6.1NRT,289.26,9.19,N
58.79507,-104.46796,310.79,1,1,2025-08-10,0325,Terra,MODIS,81,6.1NRT,287.71,11.07,N
58.7928,-104.48462,310.06,1,1,2025-08-10,0325,Terra,MODIS,79,6.1NRT,287.59,10.51,N
58.8259,-104.37675,318.88,1.01,1,2025-08-10,0325,Terra,MODIS,98,6.1NRT,288.65,17.63,N
58.79864,-104.57665,322.72,1,1,2025-08-10,0325,Terra,MODIS,62,6.1NRT,290.12,19.69,N
58.83453,-104.38116,448.9,1.01,1,2025-08-10,0325,Terra,MODIS,100,6.1NRT,308.23,702.81,N
58.84315,-104.38554,412.12,1.01,1,2025-08-10,0325,Terra,MODIS,100,6.1NRT,296.78,335.62,N
58.84089,-104.40224,383.32,1.01,1,2025-08-10,0325,Terra,MODIS,100,6.1NRT,298.26,167.89,N
58.85005,-104.41257,382.1,1.01,1,2025-08-10,0325,Terra,MODIS,100,6.1NRT,305.72,164.21,N
58.84327,-104.46264,308.63,1,1,2025-08-10,0325,Terra,MODIS,75,6.1NRT,287.92,9.79,N
58.841,-104.47932,328.04,1,1,2025-08-10,0325,Terra,MODIS,100,6.1NRT,289.59,28.11,N
58.8342,-104.52934,301.36,1,1,2025-08-10,0325,Terra,MODIS,40,6.1NRT,287.85,5.77,N
58.85868,-104.41697,301.14,1.01,1,2025-08-10,0325,Terra,MODIS,38,6.1NRT,288.47,5.39,N
59.00444,-104.37251,307.66,1.01,1,2025-08-10,0325,Terra,MODIS,40,6.1NRT,287.58,8.33,N
59.00808,-104.4821,315.1,1.01,1,2025-08-10,0325,Terra,MODIS,91,6.1NRT,289.22,14.12,N
59.03486,-104.35212,301.08,1.01,1,2025-08-10,0325,Terra,MODIS,37,6.1NRT,288.88,5.39,N
59.03448,-104.50138,302.28,1.01,1,2025-08-10,0325,Terra,MODIS,21,6.1NRT,288.12,5.3,N
59.06122,-104.37125,308.86,1.01,1,2025-08-10,0325,Terra,MODIS,76,6.1NRT,288.25,10.32,N
58.82766,-100.30944,312.89,1.18,1.08,2025-08-10,0325,Terra,MODIS,36,6.1NRT,287.03,16.32,N
58.83913,-100.29336,316.46,1.18,1.08,2025-08-10,0325,Terra,MODIS,61,6.1NRT,288.35,19.8,N
58.84858,-100.29702,319.52,1.18,1.08,2025-08-10,0325,Terra,MODIS,95,6.1NRT,288.52,23.3,N
58.84033,-100.37659,328.96,1.18,1.08,2025-08-10,0325,Terra,MODIS,100,6.1NRT,291.43,36.41,N
58.85391,-100.34042,331.6,1.18,1.08,2025-08-10,0325,Terra,MODIS,100,6.1NRT,292.4,38.31,N
58.85182,-100.36043,316.79,1.18,1.08,2025-08-10,0325,Terra,MODIS,38,6.1NRT,290.65,17.51,N
58.84977,-100.38016,321.07,1.18,1.08,2025-08-10,0325,Terra,MODIS,100,6.1NRT,290.46,23.96,N
58.86547,-100.32375,325.38,1.18,1.08,2025-08-10,0325,Terra,MODIS,77,6.1NRT,290.51,29.49,N
58.86338,-100.34378,350.68,1.18,1.08,2025-08-10,0325,Terra,MODIS,100,6.1NRT,300.02,81,N
58.8613,-100.36368,345.74,1.18,1.08,2025-08-10,0325,Terra,MODIS,100,6.1NRT,297.41,67.84,N
58.85922,-100.38359,339.94,1.18,1.08,2025-08-10,0325,Terra,MODIS,100,6.1NRT,294.61,56.05,N
58.86831,-100.33139,321.64,1.18,1.08,2025-08-10,0325,Terra,MODIS,100,6.1NRT,289.3,28.07,N
59.52738,-102.51674,316.18,1.07,1.03,2025-08-10,0325,Terra,MODIS,93,6.1NRT,287.04,17.55,N
58.86426,-100.37127,328.43,1.18,1.08,2025-08-10,0325,Terra,MODIS,100,6.1NRT,292.75,37.05,N
58.86223,-100.39123,323.13,1.18,1.08,2025-08-10,0325,Terra,MODIS,100,6.1NRT,290.59,29.42,N
58.93998,-99.80951,317,1.23,1.1,2025-08-10,0325,Terra,MODIS,43,6.1NRT,288.84,20.78,N
58.93593,-99.85088,302.99,1.22,1.1,2025-08-10,0325,Terra,MODIS,27,6.1NRT,287.97,8.63,N
58.51481,-103.55659,305.34,1.02,1.01,2025-08-10,0325,Terra,MODIS,14,6.1NRT,287.51,6.83,N
58.94553,-99.85455,319.23,1.22,1.1,2025-08-10,0325,Terra,MODIS,85,6.1NRT,291.21,24.02,N
58.44185,-104.17665,300.78,1.01,1,2025-08-10,0325,Terra,MODIS,8,6.1NRT,285.69,5.42,N
58.43961,-104.19317,320.73,1,1,2025-08-10,0325,Terra,MODIS,100,6.1NRT,289.01,19.81,N
58.43737,-104.20967,319.89,1,1,2025-08-10,0325,Terra,MODIS,99,6.1NRT,288.56,18.7,N
58.95515,-99.85807,316.37,1.22,1.1,2025-08-10,0325,Terra,MODIS,81,6.1NRT,288.33,20.72,N
58.44376,-104.23049,328.72,1,1,2025-08-10,0325,Terra,MODIS,100,6.1NRT,291.61,28.91,N
58.71211,-102.18996,308.66,1.07,1.03,2025-08-10,0325,Terra,MODIS,75,6.1NRT,285.01,11.58,N
58.45238,-104.2348,342.81,1,1,2025-08-10,0325,Terra,MODIS,100,6.1NRT,292.9,49.54,N
58.45014,-104.2513,331.24,1,1,2025-08-10,0325,Terra,MODIS,100,6.1NRT,291.3,31.66,N
58.94351,-100.17239,315.29,1.2,1.09,2025-08-10,0325,Terra,MODIS,43,6.1NRT,288.79,18.65,N
58.94145,-100.1926,312.99,1.2,1.09,2025-08-10,0325,Terra,MODIS,31,6.1NRT,289.8,16.19,N
58.58658,-103.28653,312.31,1.02,1.01,2025-08-10,0325,Terra,MODIS,27,6.1NRT,277.13,14.67,N
58.5496,-103.57332,318.8,1.02,1.01,2025-08-10,0325,Terra,MODIS,21,6.1NRT,290.61,14.2,N
58.46101,-104.23912,347.29,1,1,2025-08-10,0325,Terra,MODIS,100,6.1NRT,289.56,57.84,N
58.95507,-100.15579,305.9,1.2,1.09,2025-08-10,0325,Terra,MODIS,43,6.1NRT,287.83,10.83,N
58.95301,-100.17605,304.61,1.2,1.09,2025-08-10,0325,Terra,MODIS,14,6.1NRT,288.04,9.35,N
58.96251,-100.17969,315.33,1.2,1.09,2025-08-10,0325,Terra,MODIS,56,6.1NRT,290.18,18.89,N
58.74314,-102.16628,312.11,1.07,1.03,2025-08-10,0325,Terra,MODIS,84,6.1NRT,287.97,14.14,N
58.97201,-100.18338,330,1.2,1.09,2025-08-10,0325,Terra,MODIS,54,6.1NRT,291.27,36.66,N
58.97644,-100.16972,302.03,1.2,1.09,2025-08-10,0325,Terra,MODIS,46,6.1NRT,286.09,9.12,N
58.97442,-100.18998,324.88,1.2,1.09,2025-08-10,0325,Terra,MODIS,100,6.1NRT,290.66,32.92,N
58.9724,-100.21019,322.61,1.2,1.09,2025-08-10,0325,Terra,MODIS,100,6.1NRT,290.93,28.45,N
58.7847,-102.03928,305.22,1.07,1.03,2025-08-10,0325,Terra,MODIS,27,6.1NRT,286.9,8.53,N
58.71645,-102.84499,313.46,1.04,1.02,2025-08-10,0325,Terra,MODIS,87,6.1NRT,288.2,14.51,N
58.78419,-104.48021,311.73,1,1,2025-08-10,0325,Terra,MODIS,83,6.1NRT,288.09,12.33,N
60.03542,-121.97073,315.01,2.71,1.58,2025-08-10,0328,Terra,MODIS,87,6.1NRT,286.23,60.07,D
59.82308,-121.73929,306.24,1.56,1.23,2025-08-10,0504,Terra,MODIS,67,6.1NRT,286.6,17.76,N
59.82493,-121.74649,304.96,1.56,1.23,2025-08-10,0504,Terra,MODIS,46,6.1NRT,286.8,14.66,N
59.92177,-122.11154,300.19,1.52,1.22,2025-08-10,0504,Terra,MODIS,21,6.1NRT,287.8,8.31,N
60.03506,-121.96147,316.86,1.54,1.22,2025-08-10,0504,Terra,MODIS,94,6.1NRT,287.79,32.48,N
47.87737,-53.09561,325.37,1.76,1.3,2025-08-10,0729,Aqua,MODIS,92,6.1NRT,290.92,52.4,N
47.87138,-53.12357,324.8,1.75,1.3,2025-08-10,0729,Aqua,MODIS,82,6.1NRT,291.4,49.95,N
47.86537,-53.15131,309.91,1.75,1.3,2025-08-10,0729,Aqua,MODIS,39,6.1NRT,288.99,22.47,N
47.16436,-65.43179,302.09,1.26,1.11,2025-08-10,0729,Aqua,MODIS,8,6.1NRT,282.56,7.8,N
45.89351,-67.59077,301.84,1.53,1.22,2025-08-10,0729,Aqua,MODIS,45,6.1NRT,277.8,13.39,N
47.89166,-53.10833,331.45,1.75,1.3,2025-08-10,0729,Aqua,MODIS,100,6.1NRT,289.48,73.34,N
47.88073,-53.11364,341.65,1.75,1.3,2025-08-10,0729,Aqua,MODIS,100,6.1NRT,291.96,107,N
47.87576,-53.09144,313.43,1.76,1.3,2025-08-10,0729,Aqua,MODIS,46,6.1NRT,289.19,27.62,N
47.17411,-65.42952,303.59,1.26,1.11,2025-08-10,0729,Aqua,MODIS,46,6.1NRT,277.18,8.99,N
47.8544,-53.15639,314.38,1.75,1.3,2025-08-10,0729,Aqua,MODIS,11,6.1NRT,289.27,27.69,N
47.86989,-53.11935,317.13,1.75,1.3,2025-08-10,0729,Aqua,MODIS,17,6.1NRT,290.03,32.4,N
47.88223,-53.11787,329.94,1.75,1.3,2025-08-10,0729,Aqua,MODIS,77,6.1NRT,290.85,62.98,N
55.54144,-103.07861,301.42,1.1,1.05,2025-08-10,1043,Aqua,MODIS,41,6.1NRT,284.91,8.56,N
58.6598,-102.24851,321.12,1.04,1.02,2025-08-10,1043,Aqua,MODIS,0,6.1NRT,288.54,19.41,N
58.65688,-102.23167,319.76,1.04,1.02,2025-08-10,1043,Aqua,MODIS,99,6.1NRT,287.8,19.28,N
58.65556,-102.2769,317.59,1.04,1.02,2025-08-10,1043,Aqua,MODIS,95,6.1NRT,286.69,19.33,N
58.65265,-102.26003,308.68,1.04,1.02,2025-08-10,1043,Aqua,MODIS,75,6.1NRT,285.9,12.12,N
57.81195,-98.72681,314.9,1.32,1.14,2025-08-10,1043,Aqua,MODIS,12,6.1NRT,284.44,23.23,N
57.81537,-98.79496,308.2,1.31,1.14,2025-08-10,1043,Aqua,MODIS,43,6.1NRT,281.16,17.74,N
57.81112,-98.77464,315.98,1.32,1.14,2025-08-10,1043,Aqua,MODIS,92,6.1NRT,283.3,26.15,N
57.80684,-98.75424,318.62,1.32,1.14,2025-08-10,1043,Aqua,MODIS,69,6.1NRT,284.22,27.69,N
57.80254,-98.73374,317.2,1.32,1.14,2025-08-10,1043,Aqua,MODIS,34,6.1NRT,282.52,25.28,N
58.51939,-103.56766,309.6,1.01,1.01,2025-08-10,1043,Aqua,MODIS,73,6.1NRT,281.88,10.75,N
58.51672,-103.55128,301.52,1.01,1.01,2025-08-10,1043,Aqua,MODIS,21,6.1NRT,279.55,6.05,N
58.29245,-102.33661,331.2,1.05,1.02,2025-08-10,1043,Aqua,MODIS,100,6.1NRT,290.79,35.43,N
58.28952,-102.31985,327.76,1.05,1.02,2025-08-10,1043,Aqua,MODIS,100,6.1NRT,291.05,31.03,N
58.1967,-102.39037,310.13,1.05,1.02,2025-08-10,1043,Aqua,MODIS,75,6.1NRT,286.26,12.67,N
58.19378,-102.37355,306.23,1.05,1.02,2025-08-10,1043,Aqua,MODIS,33,6.1NRT,285.99,9.52,N
58.17618,-102.27247,306.63,1.06,1.03,2025-08-10,1043,Aqua,MODIS,69,6.1NRT,283.46,11.27,N
57.43828,-100.17635,307.35,1.22,1.1,2025-08-10,1043,Aqua,MODIS,71,6.1NRT,282.72,15.37,N
56.81945,-100.41991,305.32,1.24,1.1,2025-08-10,1043,Aqua,MODIS,64,6.1NRT,283.66,14.28,N
57.10558,-102.01997,312.72,1.1,1.05,2025-08-10,1043,Aqua,MODIS,48,6.1NRT,286.76,15.63,N
57.10245,-102.00297,307.09,1.11,1.05,2025-08-10,1043,Aqua,MODIS,23,6.1NRT,286.69,11.22,N
57.09361,-102.00833,310.67,1.11,1.05,2025-08-10,1043,Aqua,MODIS,37,6.1NRT,286.11,13.48,N
56.93103,-102.00654,304.52,1.11,1.05,2025-08-10,1043,Aqua,MODIS,24,6.1NRT,284.15,9.87,N
56.92218,-102.01196,315.95,1.11,1.05,2025-08-10,1043,Aqua,MODIS,54,6.1NRT,289.34,18.94,N
56.91333,-102.01736,330.7,1.11,1.05,2025-08-10,1043,Aqua,MODIS,44,6.1NRT,292.45,35.69,N
56.91079,-102.0569,309.76,1.11,1.05,2025-08-10,1043,Aqua,MODIS,48,6.1NRT,284.23,13.46,N
56.89137,-102.09496,310.59,1.11,1.05,2025-08-10,1043,Aqua,MODIS,77,6.1NRT,286.01,14.23,N
56.82574,-102.05923,371.71,1.11,1.05,2025-08-10,1043,Aqua,MODIS,100,6.1NRT,293.86,145.43,N
56.82259,-102.04216,325.34,1.12,1.05,2025-08-10,1043,Aqua,MODIS,100,6.1NRT,287.35,29.47,N
56.81372,-102.04757,324.42,1.12,1.05,2025-08-10,1043,Aqua,MODIS,100,6.1NRT,286.35,28.46,N
56.81056,-102.0305,348.03,1.12,1.05,2025-08-10,1043,Aqua,MODIS,100,6.1NRT,291.68,70.9,N
56.62785,-101.14949,304.36,1.19,1.08,2025-08-10,1043,Aqua,MODIS,60,6.1NRT,284.13,12.09,N
56.45884,-100.33943,305.41,1.27,1.12,2025-08-10,1043,Aqua,MODIS,17,6.1NRT,282.87,12.48,N
56.77801,-102.05558,304.25,1.12,1.05,2025-08-10,1043,Aqua,MODIS,36,6.1NRT,282.78,10.04,N
56.76913,-102.06096,300.11,1.12,1.05,2025-08-10,1043,Aqua,MODIS,4,6.1NRT,280.6,7.21,N
56.74733,-102.26306,312.89,1.1,1.05,2025-08-10,1043,Aqua,MODIS,86,6.1NRT,289.58,16.79,N
56.73922,-102.25639,301.91,1.11,1.05,2025-08-10,1043,Aqua,MODIS,45,6.1NRT,286.73,9.59,N
56.71441,-102.1204,302.51,1.12,1.05,2025-08-10,1043,Aqua,MODIS,25,6.1NRT,284.67,8.9,N
56.81501,-102.94975,307.51,1.07,1.03,2025-08-10,1043,Aqua,MODIS,72,6.1NRT,284.89,11.86,N
56.65751,-102.07922,302.03,1.12,1.05,2025-08-10,1043,Aqua,MODIS,15,6.1NRT,283.9,8.4,N
56.68978,-102.36133,302.92,1.1,1.05,2025-08-10,1043,Aqua,MODIS,3,6.1NRT,285.32,7.59,N
56.64293,-102.10711,303.04,1.12,1.05,2025-08-10,1043,Aqua,MODIS,33,6.1NRT,284.77,9.4,N
56.71426,-102.86842,315.35,1.07,1.03,2025-08-10,1043,Aqua,MODIS,91,6.1NRT,288.4,18.7,N
56.63375,-102.47444,344.35,1.1,1.04,2025-08-10,1043,Aqua,MODIS,100,6.1NRT,296.95,0,N
56.23199,-100.43494,326.82,1.27,1.12,2025-08-10,1043,Aqua,MODIS,100,6.1NRT,286.75,40.76,N
56.4961,-102.1889,306.31,1.12,1.05,2025-08-10,1043,Aqua,MODIS,68,6.1NRT,285.34,13.04,N
56.17298,-100.56631,303.81,1.26,1.12,2025-08-10,1043,Aqua,MODIS,57,6.1NRT,285.58,11.45,N
56.48777,-102.25061,324.01,1.12,1.05,2025-08-10,1043,Aqua,MODIS,100,6.1NRT,283.37,29.96,N
56.48988,-102.62786,300.1,1.09,1.04,2025-08-10,1043,Aqua,MODIS,15,6.1NRT,282.54,7.58,N
56.48686,-102.61116,311.09,1.1,1.04,2025-08-10,1043,Aqua,MODIS,58,6.1NRT,285.22,14.34,N
56.472,-102.58293,307.37,1.1,1.04,2025-08-10,1043,Aqua,MODIS,30,6.1NRT,283.15,11.25,N
56.04259,-102.16772,309.79,1.14,1.06,2025-08-10,1043,Aqua,MODIS,37,6.1NRT,282.58,14.84,N
56.0394,-102.15061,314.87,1.14,1.07,2025-08-10,1043,Aqua,MODIS,45,6.1NRT,285.46,18.97,N
56.03619,-102.13341,322,1.14,1.07,2025-08-10,1043,Aqua,MODIS,48,6.1NRT,284.52,26.03,N
56.01024,-102.82919,314.94,1.1,1.05,2025-08-10,1043,Aqua,MODIS,78,6.1NRT,286.28,17.03,N
56.26535,-104.52016,305.86,1.02,1.01,2025-08-10,1043,Aqua,MODIS,35,6.1NRT,285.75,9,N
56.25221,-104.78077,301.92,1.02,1.01,2025-08-10,1043,Aqua,MODIS,45,6.1NRT,284.93,7.81,N
56.19488,-104.83442,303.93,1.02,1.01,2025-08-10,1043,Aqua,MODIS,58,6.1NRT,285.39,8.22,N
55.76767,-102.91269,316.43,1.1,1.05,2025-08-10,1043,Aqua,MODIS,93,6.1NRT,284.32,20.57,N
55.47912,-103.00476,311.83,1.11,1.05,2025-08-10,1043,Aqua,MODIS,21,6.1NRT,283.95,13.91,N
55.414,-104.08324,309.04,1.06,1.03,2025-08-10,1043,Aqua,MODIS,36,6.1NRT,287.9,11.23,N
55.35019,-103.71836,328.07,1.07,1.03,2025-08-10,1043,Aqua,MODIS,100,6.1NRT,281.76,33.14,N
55.34549,-109.28199,310.56,1.06,1.03,2025-08-10,1043,Aqua,MODIS,26,6.1NRT,287.75,12.27,N
55.34073,-109.31781,323.56,1.07,1.03,2025-08-10,1043,Aqua,MODIS,26,6.1NRT,290.41,22.85,N
55.33802,-109.3698,323.76,1.07,1.03,2025-08-10,1043,Aqua,MODIS,80,6.1NRT,288.47,24.12,N
58.66547,-102.22615,330.5,1.04,1.02,2025-08-10,1043,Aqua,MODIS,95,6.1NRT,290.97,31.1,N
58.66252,-102.20921,311.45,1.05,1.02,2025-08-10,1043,Aqua,MODIS,27,6.1NRT,285.73,12.02,N
58.66273,-102.26534,331.2,1.04,1.02,2025-08-10,1043,Aqua,MODIS,42,6.1NRT,290.89,31.91,N
58.87312,-100.33424,328.83,1.13,1.06,2025-08-10,1043,Aqua,MODIS,41,6.1NRT,287.23,33.08,N
58.8643,-100.34051,322.54,1.13,1.06,2025-08-10,1043,Aqua,MODIS,0,6.1NRT,288.51,23.99,N
58.86089,-100.32233,321.27,1.13,1.06,2025-08-10,1043,Aqua,MODIS,0,6.1NRT,287.46,22.34,N
58.68789,-102.08012,302.06,1.05,1.02,2025-08-10,1043,Aqua,MODIS,46,6.1NRT,284.33,8.24,N
58.67406,-102.22063,331.89,1.04,1.02,2025-08-10,1043,Aqua,MODIS,100,6.1NRT,291.56,35.02,N
