latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
58.18052,-102.31472,307.28,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,285.45,1.65,N,0
58.17577,-102.28241,297.02,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,285.51,3.15,N,0
58.18866,-102.39408,328.14,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,290.4,3.1,N,0
58.18581,-102.37465,330.02,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,290.52,3.27,N,0
58.18486,-102.36818,339.94,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,295.09,3.27,N,0
58.18391,-102.36171,336.81,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,293.63,2.36,N,0
58.18297,-102.35525,326.05,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,291.25,2.36,N,3
58.17157,-102.27767,345.45,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,293.71,3.15,N,0
58.44293,-104.24002,297.1,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,277.69,1.23,N,0
58.44204,-104.23306,319.87,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,280.24,1.4,N,0
58.44114,-104.22614,299.43,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.84,1.4,N,0
58.18771,-102.38758,319.5,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,287.02,1.82,N,0
58.17918,-102.32938,299.42,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,282.27,2.11,N,0
58.17252,-102.28413,301.66,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,285.25,3.15,N,0
58.18541,-102.39578,323.18,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,286.86,2.68,N,0
58.18161,-102.3699,324.4,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,290.65,2.52,N,0
58.18067,-102.36343,349.08,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,297.23,3.77,N,0
58.16927,-102.28584,328.52,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,291.96,1.99,N,0
58.16832,-102.27939,321.27,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,284.2,1.99,N,0
58.43777,-104.22772,302.08,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,275.75,0.83,N,0
58.43687,-104.22079,297.03,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,269.1,0.41,N,0
58.43598,-104.21383,297.34,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,265.25,0.41,N,0
58.18256,-102.37637,308.57,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,285.06,2.52,N,0
58.17972,-102.35696,315.76,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,287.47,3.77,N,3
58.17022,-102.2923,303.52,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,285.77,1.2,N,0
58.17837,-102.37161,332.96,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,290.86,2.52,N,0
58.17742,-102.36515,347.88,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,290.16,3.77,N,0
58.17932,-102.37808,318.99,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,287.98,2.52,N,0
58.17647,-102.35868,298.9,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,287.78,3.77,N,3
58.16793,-102.30049,299.75,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,285.02,1.2,N,0
58.16698,-102.29403,313.7,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,286.38,1.2,N,0
58.16602,-102.28757,298.74,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,282.89,1.99,N,0
58.17606,-102.3798,296.17,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,281.7,0.72,N,0
58.16468,-102.30222,303.86,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,282.62,0.73,N,0
58.16373,-102.29575,300.85,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,282.01,0.73,N,0
58.38562,-104.17156,300.72,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,269.81,1.2,N,0
58.35699,-104.17051,296.23,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.57,1.32,N,3
58.35608,-104.16363,311.38,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,276.37,0.96,N,0
58.35274,-104.16523,298.95,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.52,0.96,N,0
58.35184,-104.15834,299.2,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,276.56,0.96,N,3
58.34293,-104.19921,297.85,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,273.5,1.23,N,3
57.2384,-97.84169,301.59,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,281,0.72,N,0
57.23637,-97.85035,298.99,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,280.85,0.72,N,0
57.23512,-97.84379,297.76,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,279.44,0.72,N,0
57.23435,-97.85899,301.58,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,281.06,1.49,N,0
57.2331,-97.85245,301.05,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,280.73,1.06,N,0
58.20101,-104.03335,303.35,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,270.74,1.55,N,0
58.20012,-104.02656,310.72,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,269.99,1.13,N,0
58.19768,-104.03493,306.79,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,270.17,1.55,N,0
58.19678,-104.02814,305.02,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,269.5,1.13,N,0
58.19589,-104.02137,302.37,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,267.69,1.13,N,0
57.1801,-97.80598,312.88,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,282.02,2.23,N,0
57.17759,-97.79293,314.52,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,281.37,3.66,N,0
57.17432,-97.79505,348.24,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,293.27,3.66,N,0
58.16183,-103.87191,309.86,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,278.83,1.21,N,3
57.17558,-97.80158,312.36,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,281.78,3.66,N,0
57.17306,-97.78852,311.17,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,280.33,1.54,N,0
57.1767,-97.80007,320.38,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,283.58,2.4,N,0
57.17545,-97.79353,338.46,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,291.66,3.87,N,0
58.16227,-103.87073,303.73,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,278.95,1.03,N,3
57.17218,-97.79565,342.61,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,287.49,3.87,N,0
58.15985,-103.8791,296.46,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,281.79,1.03,N,3
58.15894,-103.87233,304.31,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,281.46,1.03,N,3
57.17343,-97.80219,299.01,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,280.23,2.4,N,0
57.17094,-97.78912,305.7,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,279.03,3.87,N,0
58.15229,-103.87552,295.77,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,280.27,1.42,N,3
58.18986,-104.18269,303.74,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,276.21,1.31,N,3
58.18805,-104.16902,311.68,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.91,2,N,3
58.18714,-104.16218,299.02,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,271.19,2,N,0
58.17806,-104.09393,300.79,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,269.3,1.04,N,0
58.17715,-104.08713,295.51,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,269.46,0.99,N,0
58.1847,-104.17059,327.82,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,276.2,2,N,3
58.18379,-104.16375,326.14,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.34,2,N,3
58.1856,-104.17743,302.44,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,273.45,1.31,N,0
58.18288,-104.15691,295.44,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,269.88,0.57,N,0
58.17381,-104.08871,309.64,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,271.59,0.99,N,0
58.18135,-104.17215,346.75,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,280.3,3.65,N,0
58.18044,-104.16533,329.67,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,275.37,3.65,N,0
58.18407,-104.19269,303.18,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,275.12,1.87,N,0
58.18225,-104.17899,315.46,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,275.68,1.75,N,0
58.17954,-104.1585,318.9,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,271.18,1.6,N,0
58.17863,-104.15166,314.33,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,270.43,1.6,N,0
58.17047,-104.09031,298.16,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,270,1.49,N,0
58.13774,-103.84657,295.65,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,279.88,1.32,N,0
58.18071,-104.19425,331.24,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,279.24,1.87,N,0
58.178,-104.17373,332.19,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.27,3.65,N,0
58.18433,-104.22168,303.7,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,273.05,0.65,N,0
58.18162,-104.20111,306.79,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,275.74,1.87,N,0
58.17981,-104.18741,307.12,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,276.15,1.75,N,0
58.1789,-104.18056,306.49,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,273.72,1.75,N,0
58.17709,-104.16692,310.2,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,273.41,3.65,N,0
58.17619,-104.16008,304.76,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,270.95,1.6,N,0
58.17528,-104.15324,310.1,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,270.38,1.6,N,0
58.17437,-104.1464,296.95,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,270.64,0.64,N,0
57.43443,-99.34524,299.24,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,274.09,0.72,N,0
58.17827,-104.20269,328.87,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,277.25,1.97,N,0
58.18099,-104.22326,316.41,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,276.05,2.78,N,0
58.18008,-104.2164,297.76,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,272.04,1.19,N,0
58.17918,-104.20955,314.2,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.51,1.19,N,0
58.17736,-104.19583,319.52,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,276.29,1.97,N,0
58.17646,-104.18899,299.84,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.68,1.56,N,0
58.17194,-104.15481,295.3,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,268.58,1.21,N,0
58.17854,-104.2317,322.63,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,279.18,2.78,N,3
58.17764,-104.22483,334.55,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,278.27,2.78,N,0
58.17674,-104.21797,308.81,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.12,1.19,N,0
58.17583,-104.21112,306.32,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,272.49,1.19,N,0
58.17493,-104.20428,309.82,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,273.95,1.97,N,0
58.17401,-104.19742,301.81,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.48,1.97,N,0
58.16588,-104.13593,306.86,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,271.89,1.4,N,3
57.42355,-99.32395,302.09,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,275.02,0.92,N,0
57.42243,-99.31765,305.59,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,275.19,0.92,N,0
57.41798,-99.2924,295.57,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,274.07,1.76,N,3
57.41687,-99.28609,295.6,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,269.84,0.55,N,0
58.17429,-104.2264,317.57,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.51,2.17,N,0
58.17338,-104.21954,314.2,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.97,1.44,N,0
58.17067,-104.199,304.23,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,273.65,1,N,0
58.16977,-104.19217,305.68,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,271.73,0.86,N,0
58.16253,-104.13752,308.72,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,272.99,1.45,N,3
58.16163,-104.1307,300.1,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,270.82,1.45,N,3
57.42144,-99.33223,305.22,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,278.36,1.66,N,0
57.42033,-99.32591,308.74,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,278.93,1.92,N,0
57.41922,-99.31961,301.81,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,273.97,1.92,N,0
57.41711,-99.32788,332.06,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,281.78,1.92,N,0
58.16913,-104.21428,300.85,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,273.48,1.44,N,0
58.16823,-104.20743,307.31,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,272.39,1,N,0
58.16732,-104.20058,296.38,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,271.06,1,N,0
57.41822,-99.33418,310.69,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,282.58,1.66,N,0
57.41501,-99.33614,295.69,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,279.07,1.33,N,0
58.15548,-104.1917,299.05,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,273.33,0.73,N,0
58.15213,-104.19328,301.69,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.37,0.73,N,3
58.10782,-103.86103,309.78,0.4,0.37,2025-08-10,0907,N,VIIRS,n,2,282.93,1.64,N,0
57.39767,-99.3187,296.25,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,274.3,1.55,N,0
57.40335,-99.37107,297.11,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,274.42,0.59,N,0
58.11686,-104.19543,299.98,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,276.01,1.17,N,3
58.11352,-104.19702,307.27,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,277.29,2.15,N,0
57.46579,-100.23849,303.3,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,280.94,1.34,N,0
58.06239,-104.23505,317.7,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,277.29,1.18,N,0
58.06148,-104.22821,297.05,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,269.98,1.18,N,0
57.45837,-100.21538,314.1,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,284.09,1.43,N,0
57.45731,-100.20914,312.51,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,284.19,1.75,N,0
57.45627,-100.2029,312.77,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,287.77,1.75,N,0
58.05903,-104.23663,320.55,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,277.92,1.88,N,0
58.05813,-104.2298,323.8,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,277.49,1.88,N,0
57.45515,-100.21724,309.79,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,282.71,2.11,N,0
57.45411,-100.21101,316.21,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,283.81,1.38,N,0
57.45306,-100.20477,305.95,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,280.46,1.38,N,0
57.44884,-100.1798,297.69,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,283.73,0.89,N,0
58.06019,-104.27228,334.14,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,270.46,4.74,N,0
58.05928,-104.26546,314.04,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,269.9,1.45,N,0
58.05478,-104.23137,296.11,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,272.7,1.88,N,0
57.44669,-100.18791,298.68,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,281.01,0.89,N,0
57.44563,-100.18166,307.33,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,287.09,0.89,N,0
58.05684,-104.27386,334.67,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,272.31,3.73,N,0
58.05593,-104.26704,324.12,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,271.81,2.38,N,0
57.44453,-100.19603,311.32,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,285.62,1.82,N,0
57.44347,-100.18978,316.36,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,284.64,2.74,N,0
58.05349,-104.27543,332.55,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,272.12,3.73,N,0
58.05259,-104.26862,317.57,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,268.77,2.38,N,0
58.04539,-104.21407,302.1,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,270.6,1.07,N,0
58.04448,-104.20724,306.01,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,276.77,1.07,N,0
57.46024,-100.31019,319.21,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,279.58,1.82,N,0
57.44132,-100.19788,308.94,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,281.38,1.82,N,0
57.43604,-100.16669,306.82,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,283.07,1.12,N,0
57.43498,-100.16044,307.77,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,284.33,1.12,N,0
57.4381,-100.19975,325,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,285.48,1.26,N,0
57.43705,-100.1935,328.09,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,286.49,3.2,N,0
57.43599,-100.18727,341.22,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,291.74,3.2,N,0
57.43494,-100.18103,333.43,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,289.27,2.85,N,0
57.43389,-100.1748,327.84,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,287.35,2.85,N,0
58.04924,-104.27019,313.91,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,270.37,1.17,N,0
58.04834,-104.26337,298.92,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,265.22,1.17,N,0
58.04114,-104.2088,307.55,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,271.98,2.19,N,0
57.43916,-100.20599,299.15,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,279.86,1.26,N,0
57.43283,-100.16856,304.18,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,281.76,0.68,N,0
58.04588,-104.27175,320.97,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,273.14,1.17,N,0
58.04499,-104.26494,311.2,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,270.6,1.17,N,0
57.43595,-100.20784,297.71,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,279.43,1.26,N,0
57.43489,-100.20161,303.21,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,280.38,1.26,N,0
57.43385,-100.19537,319.58,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,282.73,3.2,N,0
57.43279,-100.18913,319.75,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,285.26,3.2,N,0
57.43174,-100.1829,319.78,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,287.45,2.85,N,0
58.04254,-104.27332,308.08,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,270.59,1.12,N,0
58.04164,-104.26649,302.83,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,272.25,1.12,N,0
58.04075,-104.25969,314.6,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.38,2.57,N,0
58.03444,-104.21194,305.42,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,275.3,1.48,N,0
57.43169,-100.20347,295.27,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,279.86,0.88,N,0
57.43063,-100.19724,301.77,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,281.45,1.01,N,0
58.03111,-104.21351,321.51,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,278.94,1.48,N,0
58.03201,-104.22033,305.1,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,275.35,1.48,N,0
58.02776,-104.21509,323.75,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,282.39,2.89,N,0
58.0316,-104.27119,305.95,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,271.74,1.15,N,0
58.02442,-104.21667,316.71,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,279.89,2.89,N,0
57.41678,-100.1779,298.6,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,282.52,0.88,N,0
58.02914,-104.27958,306.99,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,273.48,1.15,N,0
58.02824,-104.27276,304.32,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,271.78,1.15,N,0
58.02555,-104.25229,303.95,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,273.18,1.87,N,0
58.02311,-104.2607,298.93,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,269.1,0.9,N,3
58.01683,-104.21305,315.44,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,281.2,1.89,N,0
58.01594,-104.20628,315.53,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,276.7,1.89,N,0
58.01328,-104.29422,309.35,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,272.42,1.02,N,0
58.00993,-104.29578,307.42,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,273.42,1.65,N,0
58.00904,-104.28896,306,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,273.93,0.91,N,0
57.3858,-100.16164,325.91,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,287.57,2.36,N,3
58.00568,-104.29052,309.77,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,275.16,0.91,N,0
58.0048,-104.28371,298.81,0.41,0.37,2025-08-10,0907,N,VIIRS,n,2,274.4,0.91,N,0
57.38685,-100.16787,314.97,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,289.75,2.36,N,3
57.38474,-100.15541,298.35,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,283.32,1.23,N,3
57.38364,-100.16975,334.08,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,288.28,2.33,N,3
57.38258,-100.1635,306.95,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,277.71,2.33,N,0
57.38047,-100.15105,299.04,0.39,0.36,2025-08-10,0907,N,VIIRS,n,2,279.21,0.75,N,3
57.42057,-100.46371,304.72,0.39,0.36,2025-08-10,0908,N,VIIRS,n,2,279.6,1.07,N,0
57.95215,-104.0144,307.57,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,270.97,1.33,N,0
57.95124,-104.00769,302.34,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,271.99,1.47,N,0
57.95034,-104.00098,317.85,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,276.14,1.47,N,0
57.38396,-100.26626,299.38,0.39,0.36,2025-08-10,0908,N,VIIRS,n,2,279.29,0.65,N,0
57.94701,-104.00256,331.35,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,279.48,1.81,N,0
57.94883,-104.01598,318.92,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,273.41,1.2,N,0
57.94792,-104.00926,315.27,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,274.97,1.81,N,0
57.94611,-103.99584,305.61,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,275.53,1.49,N,0
57.9464,-104.02428,296.55,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,271.51,1.2,N,0
57.9455,-104.01756,295.84,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,272.22,1.2,N,0
57.94459,-104.01084,296.6,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,274.03,1.81,N,0
57.94368,-104.00413,296.77,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,274.37,1.81,N,0
57.94278,-103.99743,319.47,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,274.97,1.49,N,0
57.93824,-103.9639,300.55,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,274.25,1.01,N,0
57.37328,-100.2656,321.46,0.39,0.36,2025-08-10,0908,N,VIIRS,n,2,283.08,1.54,N,0
57.93855,-103.99232,296.68,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,271.1,0.85,N,0
57.37223,-100.25937,309,0.39,0.36,2025-08-10,0908,N,VIIRS,n,2,279.37,1.54,N,0
57.94156,-104.04088,299.87,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,272.53,1.44,N,3
57.37211,-100.30045,321.35,0.39,0.36,2025-08-10,0908,N,VIIRS,n,2,282.57,1.05,N,0
57.93822,-104.04247,299.87,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,272.87,0.96,N,3
57.37315,-100.30666,296.22,0.39,0.36,2025-08-10,0908,N,VIIRS,n,2,283.35,1.05,N,0
57.37106,-100.29423,311.75,0.39,0.36,2025-08-10,0908,N,VIIRS,n,2,280.58,0.91,N,0
57.37001,-100.28799,299.53,0.39,0.36,2025-08-10,0908,N,VIIRS,n,2,280.37,0.91,N,0
57.93579,-104.05077,307.59,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,269.82,1.72,N,3
57.93489,-104.04404,301.67,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,270.1,0.96,N,3
57.36994,-100.30852,295.53,0.39,0.36,2025-08-10,0908,N,VIIRS,n,2,278.14,1.05,N,0
57.93246,-104.05235,298.22,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,261.71,0.46,N,0
57.91074,-103.89149,298.17,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,280.03,0.98,N,0
57.90741,-103.89307,305.25,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,277.35,0.98,N,0
57.3624,-100.32652,301.97,0.39,0.36,2025-08-10,0908,N,VIIRS,n,2,279.65,0.62,N,0
57.91796,-104.02351,295.81,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,275.17,0.98,N,3
57.91643,-104.03852,302.53,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,272.86,1.61,N,0
57.91463,-104.02509,310.56,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,276.43,1.62,N,0
57.91373,-104.01838,303.83,0.4,0.37,2025-08-10,0908,N,VIIRS,n,2,275.82,1.62,N,0
